image_path,label
.\Deepfakes\faces\801_855\0230.png,1
.\Deepfakes\faces\801_855\0240.png,1
.\Deepfakes\faces\801_855\0250.png,1
.\Deepfakes\faces\801_855\0260.png,1
.\Deepfakes\faces\801_855\0270.png,1
.\Deepfakes\faces\801_855\0280.png,1
.\Deepfakes\faces\801_855\0290.png,1
.\Deepfakes\faces\801_855\0300.png,1
.\Deepfakes\faces\801_855\0310.png,1
.\Deepfakes\faces\801_855\0320.png,1
.\Deepfakes\faces\801_855\0330.png,1
.\Deepfakes\faces\801_855\0340.png,1
.\Deepfakes\faces\801_855\0350.png,1
.\Deepfakes\faces\801_855\0360.png,1
.\Deepfakes\faces\801_855\0370.png,1
.\Deepfakes\faces\801_855\0380.png,1
.\Deepfakes\faces\801_855\0390.png,1
.\Deepfakes\faces\801_855\0400.png,1
.\Deepfakes\faces\801_855\0410.png,1
.\Deepfakes\faces\801_855\0420.png,1
.\Deepfakes\faces\801_855\0430.png,1
.\Deepfakes\faces\801_855\0440.png,1
.\Deepfakes\faces\802_885\0000.png,1
.\Deepfakes\faces\802_885\0010.png,1
.\Deepfakes\faces\802_885\0020.png,1
.\Deepfakes\faces\802_885\0030.png,1
.\Deepfakes\faces\802_885\0040.png,1
.\Deepfakes\faces\802_885\0050.png,1
.\Deepfakes\faces\802_885\0060.png,1
.\Deepfakes\faces\802_885\0070.png,1
.\Deepfakes\faces\802_885\0080.png,1
.\Deepfakes\faces\802_885\0090.png,1
.\Deepfakes\faces\802_885\0100.png,1
.\Deepfakes\faces\802_885\0110.png,1
.\Deepfakes\faces\802_885\0120.png,1
.\Deepfakes\faces\802_885\0130.png,1
.\Deepfakes\faces\802_885\0140.png,1
.\Deepfakes\faces\802_885\0150.png,1
.\Deepfakes\faces\802_885\0160.png,1
.\Deepfakes\faces\802_885\0170.png,1
.\Deepfakes\faces\802_885\0180.png,1
.\Deepfakes\faces\802_885\0190.png,1
.\Deepfakes\faces\802_885\0200.png,1
.\Deepfakes\faces\802_885\0210.png,1
.\Deepfakes\faces\802_885\0220.png,1
.\Deepfakes\faces\802_885\0230.png,1
.\Deepfakes\faces\802_885\0240.png,1
.\Deepfakes\faces\802_885\0250.png,1
.\Deepfakes\faces\802_885\0260.png,1
.\Deepfakes\faces\802_885\0270.png,1
.\Deepfakes\faces\802_885\0280.png,1
.\Deepfakes\faces\802_885\0290.png,1
.\Deepfakes\faces\802_885\0300.png,1
.\Deepfakes\faces\802_885\0310.png,1
.\Deepfakes\faces\802_885\0320.png,1
.\Deepfakes\faces\802_885\0330.png,1
.\Deepfakes\faces\802_885\0340.png,1
.\Deepfakes\faces\802_885\0350.png,1
.\Deepfakes\faces\803_017\0000.png,1
.\Deepfakes\faces\803_017\0010.png,1
.\Deepfakes\faces\803_017\0020.png,1
.\Deepfakes\faces\803_017\0030.png,1
.\Deepfakes\faces\803_017\0040.png,1
.\Deepfakes\faces\803_017\0050.png,1
.\Deepfakes\faces\803_017\0060.png,1
.\Deepfakes\faces\803_017\0070.png,1
.\Deepfakes\faces\803_017\0080.png,1
.\Deepfakes\faces\803_017\0090.png,1
.\Deepfakes\faces\803_017\0100.png,1
.\Deepfakes\faces\803_017\0110.png,1
.\Deepfakes\faces\803_017\0120.png,1
.\Deepfakes\faces\803_017\0130.png,1
.\Deepfakes\faces\803_017\0140.png,1
.\Deepfakes\faces\803_017\0150.png,1
.\Deepfakes\faces\803_017\0160.png,1
.\Deepfakes\faces\803_017\0170.png,1
.\Deepfakes\faces\803_017\0180.png,1
.\Deepfakes\faces\803_017\0190.png,1
.\Deepfakes\faces\803_017\0200.png,1
.\Deepfakes\faces\803_017\0210.png,1
.\Deepfakes\faces\803_017\0220.png,1
.\Deepfakes\faces\803_017\0230.png,1
.\Deepfakes\faces\803_017\0240.png,1
.\Deepfakes\faces\803_017\0250.png,1
.\Deepfakes\faces\803_017\0260.png,1
.\Deepfakes\faces\803_017\0270.png,1
.\Deepfakes\faces\803_017\0280.png,1
.\Deepfakes\faces\803_017\0290.png,1
.\Deepfakes\faces\804_738\0000.png,1
.\Deepfakes\faces\804_738\0010.png,1
.\Deepfakes\faces\804_738\0020.png,1
.\Deepfakes\faces\804_738\0030.png,1
.\Deepfakes\faces\804_738\0040.png,1
.\Deepfakes\faces\804_738\0050.png,1
.\Deepfakes\faces\804_738\0060.png,1
.\Deepfakes\faces\804_738\0070.png,1
.\Deepfakes\faces\804_738\0080.png,1
.\Deepfakes\faces\804_738\0090.png,1
.\Deepfakes\faces\804_738\0100.png,1
.\Deepfakes\faces\804_738\0110.png,1
.\Deepfakes\faces\804_738\0120.png,1
.\Deepfakes\faces\804_738\0130.png,1
.\Deepfakes\faces\804_738\0140.png,1
.\Deepfakes\faces\804_738\0150.png,1
.\Deepfakes\faces\804_738\0160.png,1
.\Deepfakes\faces\804_738\0170.png,1
.\Deepfakes\faces\804_738\0180.png,1
.\Deepfakes\faces\804_738\0190.png,1
.\Deepfakes\faces\804_738\0200.png,1
.\Deepfakes\faces\804_738\0210.png,1
.\Deepfakes\faces\804_738\0220.png,1
.\Deepfakes\faces\804_738\0230.png,1
.\Deepfakes\faces\804_738\0240.png,1
.\Deepfakes\faces\804_738\0250.png,1
.\Deepfakes\faces\804_738\0260.png,1
.\Deepfakes\faces\804_738\0270.png,1
.\Deepfakes\faces\804_738\0280.png,1
.\Deepfakes\faces\804_738\0290.png,1
.\Deepfakes\faces\804_738\0300.png,1
.\Deepfakes\faces\804_738\0310.png,1
.\Deepfakes\faces\804_738\0320.png,1
.\Deepfakes\faces\804_738\0330.png,1
.\Deepfakes\faces\804_738\0340.png,1
.\Deepfakes\faces\804_738\0350.png,1
.\Deepfakes\faces\805_011\0000.png,1
.\Deepfakes\faces\805_011\0010.png,1
.\Deepfakes\faces\805_011\0020.png,1
.\Deepfakes\faces\805_011\0030.png,1
.\Deepfakes\faces\805_011\0080.png,1
.\Deepfakes\faces\805_011\0090.png,1
.\Deepfakes\faces\805_011\0130.png,1
.\Deepfakes\faces\805_011\0210.png,1
.\Deepfakes\faces\805_011\0220.png,1
.\Deepfakes\faces\805_011\0230.png,1
.\Deepfakes\faces\805_011\0240.png,1
.\Deepfakes\faces\805_011\0250.png,1
.\Deepfakes\faces\805_011\0260.png,1
.\Deepfakes\faces\805_011\0300.png,1
.\Deepfakes\faces\805_011\0310.png,1
.\Deepfakes\faces\805_011\0320.png,1
.\Deepfakes\faces\805_011\0340.png,1
.\Deepfakes\faces\805_011\0350.png,1
.\Deepfakes\faces\806_781\0000.png,1
.\Deepfakes\faces\806_781\0010.png,1
.\Deepfakes\faces\806_781\0020.png,1
.\Deepfakes\faces\806_781\0030.png,1
.\Deepfakes\faces\806_781\0040.png,1
.\Deepfakes\faces\806_781\0050.png,1
.\Deepfakes\faces\806_781\0060.png,1
.\Deepfakes\faces\806_781\0070.png,1
.\Deepfakes\faces\806_781\0080.png,1
.\Deepfakes\faces\806_781\0090.png,1
.\Deepfakes\faces\806_781\0100.png,1
.\Deepfakes\faces\806_781\0110.png,1
.\Deepfakes\faces\806_781\0120.png,1
.\Deepfakes\faces\806_781\0130.png,1
.\Deepfakes\faces\806_781\0140.png,1
.\Deepfakes\faces\806_781\0150.png,1
.\Deepfakes\faces\806_781\0160.png,1
.\Deepfakes\faces\806_781\0170.png,1
.\Deepfakes\faces\806_781\0180.png,1
.\Deepfakes\faces\806_781\0190.png,1
.\Deepfakes\faces\806_781\0200.png,1
.\Deepfakes\faces\806_781\0210.png,1
.\Deepfakes\faces\806_781\0220.png,1
.\Deepfakes\faces\806_781\0230.png,1
.\Deepfakes\faces\806_781\0240.png,1
.\Deepfakes\faces\806_781\0250.png,1
.\Deepfakes\faces\806_781\0260.png,1
.\Deepfakes\faces\806_781\0270.png,1
.\Deepfakes\faces\806_781\0280.png,1
.\Deepfakes\faces\806_781\0290.png,1
.\Deepfakes\faces\806_781\0300.png,1
.\Deepfakes\faces\807_273\0000.png,1
.\Deepfakes\faces\807_273\0010.png,1
.\Deepfakes\faces\807_273\0020.png,1
.\Deepfakes\faces\807_273\0030.png,1
.\Deepfakes\faces\807_273\0040.png,1
.\Deepfakes\faces\807_273\0050.png,1
.\Deepfakes\faces\807_273\0060.png,1
.\Deepfakes\faces\807_273\0070.png,1
.\Deepfakes\faces\807_273\0080.png,1
.\Deepfakes\faces\807_273\0090.png,1
.\Deepfakes\faces\807_273\0100.png,1
.\Deepfakes\faces\807_273\0110.png,1
.\Deepfakes\faces\807_273\0120.png,1
.\Deepfakes\faces\807_273\0130.png,1
.\Deepfakes\faces\807_273\0140.png,1
.\Deepfakes\faces\807_273\0150.png,1
.\Deepfakes\faces\807_273\0160.png,1
.\Deepfakes\faces\807_273\0170.png,1
.\Deepfakes\faces\807_273\0180.png,1
.\Deepfakes\faces\807_273\0190.png,1
.\Deepfakes\faces\807_273\0200.png,1
.\Deepfakes\faces\807_273\0210.png,1
.\Deepfakes\faces\807_273\0220.png,1
.\Deepfakes\faces\807_273\0230.png,1
.\Deepfakes\faces\807_273\0240.png,1
.\Deepfakes\faces\807_273\0250.png,1
.\Deepfakes\faces\807_273\0260.png,1
.\Deepfakes\faces\807_273\0270.png,1
.\Deepfakes\faces\807_273\0280.png,1
.\Deepfakes\faces\807_273\0290.png,1
.\Deepfakes\faces\807_273\0300.png,1
.\Deepfakes\faces\807_273\0310.png,1
.\Deepfakes\faces\807_273\0320.png,1
.\Deepfakes\faces\807_273\0330.png,1
.\Deepfakes\faces\807_273\0340.png,1
.\Deepfakes\faces\807_273\0350.png,1
.\Deepfakes\faces\807_273\0360.png,1
.\Deepfakes\faces\807_273\0370.png,1
.\Deepfakes\faces\807_273\0380.png,1
.\Deepfakes\faces\807_273\0390.png,1
.\Deepfakes\faces\807_273\0400.png,1
.\Deepfakes\faces\807_273\0410.png,1
.\Deepfakes\faces\807_273\0420.png,1
.\Deepfakes\faces\807_273\0430.png,1
.\Deepfakes\faces\807_273\0440.png,1
.\Deepfakes\faces\807_273\0450.png,1
.\Deepfakes\faces\807_273\0460.png,1
.\Deepfakes\faces\807_273\0470.png,1
.\Deepfakes\faces\807_273\0480.png,1
.\Deepfakes\faces\807_273\0490.png,1
.\Deepfakes\faces\807_273\0500.png,1
.\Deepfakes\faces\807_273\0510.png,1
.\Deepfakes\faces\807_273\0520.png,1
.\Deepfakes\faces\807_273\0530.png,1
.\Deepfakes\faces\807_273\0540.png,1
.\Deepfakes\faces\807_273\0550.png,1
.\Deepfakes\faces\807_273\0560.png,1
.\Deepfakes\faces\807_273\0570.png,1
.\Deepfakes\faces\807_273\0580.png,1
.\Deepfakes\faces\807_273\0590.png,1
.\Deepfakes\faces\807_273\0600.png,1
.\Deepfakes\faces\807_273\0610.png,1
.\Deepfakes\faces\807_273\0620.png,1
.\Deepfakes\faces\807_273\0630.png,1
.\Deepfakes\faces\807_273\0640.png,1
.\Deepfakes\faces\808_829\0000.png,1
.\Deepfakes\faces\808_829\0010.png,1
.\Deepfakes\faces\808_829\0020.png,1
.\Deepfakes\faces\808_829\0030.png,1
.\Deepfakes\faces\808_829\0040.png,1
.\Deepfakes\faces\808_829\0050.png,1
.\Deepfakes\faces\808_829\0060.png,1
.\Deepfakes\faces\808_829\0070.png,1
.\Deepfakes\faces\808_829\0080.png,1
.\Deepfakes\faces\808_829\0090.png,1
.\Deepfakes\faces\808_829\0100.png,1
.\Deepfakes\faces\808_829\0110.png,1
.\Deepfakes\faces\808_829\0120.png,1
.\Deepfakes\faces\808_829\0130.png,1
.\Deepfakes\faces\808_829\0140.png,1
.\Deepfakes\faces\808_829\0150.png,1
.\Deepfakes\faces\808_829\0160.png,1
.\Deepfakes\faces\808_829\0170.png,1
.\Deepfakes\faces\808_829\0180.png,1
.\Deepfakes\faces\808_829\0190.png,1
.\Deepfakes\faces\808_829\0200.png,1
.\Deepfakes\faces\808_829\0210.png,1
.\Deepfakes\faces\808_829\0220.png,1
.\Deepfakes\faces\808_829\0230.png,1
.\Deepfakes\faces\808_829\0240.png,1
.\Deepfakes\faces\808_829\0250.png,1
.\Deepfakes\faces\808_829\0260.png,1
.\Deepfakes\faces\808_829\0270.png,1
.\Deepfakes\faces\808_829\0280.png,1
.\Deepfakes\faces\808_829\0290.png,1
.\Deepfakes\faces\808_829\0300.png,1
.\Deepfakes\faces\808_829\0310.png,1
.\Deepfakes\faces\808_829\0320.png,1
.\Deepfakes\faces\808_829\0330.png,1
.\Deepfakes\faces\808_829\0340.png,1
.\Deepfakes\faces\808_829\0350.png,1
.\Deepfakes\faces\808_829\0360.png,1
.\Deepfakes\faces\808_829\0370.png,1
.\Deepfakes\faces\808_829\0380.png,1
.\Deepfakes\faces\808_829\0390.png,1
.\Deepfakes\faces\808_829\0400.png,1
.\Deepfakes\faces\808_829\0410.png,1
.\Deepfakes\faces\808_829\0420.png,1
.\Deepfakes\faces\808_829\0430.png,1
.\Deepfakes\faces\808_829\0440.png,1
.\Deepfakes\faces\808_829\0450.png,1
.\Deepfakes\faces\808_829\0460.png,1
.\Deepfakes\faces\808_829\0470.png,1
.\Deepfakes\faces\808_829\0480.png,1
.\Deepfakes\faces\808_829\0490.png,1
.\Deepfakes\faces\808_829\0500.png,1
.\Deepfakes\faces\808_829\0510.png,1
.\Deepfakes\faces\808_829\0520.png,1
.\Deepfakes\faces\808_829\0530.png,1
.\Deepfakes\faces\808_829\0540.png,1
.\Deepfakes\faces\808_829\0550.png,1
.\Deepfakes\faces\808_829\0560.png,1
.\Deepfakes\faces\808_829\0570.png,1
.\Deepfakes\faces\808_829\0580.png,1
.\Deepfakes\faces\808_829\0590.png,1
.\Deepfakes\faces\808_829\0600.png,1
.\Deepfakes\faces\808_829\0610.png,1
.\Deepfakes\faces\808_829\0620.png,1
.\Deepfakes\faces\808_829\0630.png,1
.\Deepfakes\faces\809_799\0000.png,1
.\Deepfakes\faces\809_799\0010.png,1
.\Deepfakes\faces\809_799\0020.png,1
.\Deepfakes\faces\809_799\0030.png,1
.\Deepfakes\faces\809_799\0040.png,1
.\Deepfakes\faces\809_799\0050.png,1
.\Deepfakes\faces\809_799\0060.png,1
.\Deepfakes\faces\809_799\0070.png,1
.\Deepfakes\faces\809_799\0080.png,1
.\Deepfakes\faces\809_799\0090.png,1
.\Deepfakes\faces\809_799\0100.png,1
.\Deepfakes\faces\809_799\0110.png,1
.\Deepfakes\faces\809_799\0120.png,1
.\Deepfakes\faces\809_799\0130.png,1
.\Deepfakes\faces\809_799\0140.png,1
.\Deepfakes\faces\809_799\0150.png,1
.\Deepfakes\faces\809_799\0160.png,1
.\Deepfakes\faces\809_799\0170.png,1
.\Deepfakes\faces\809_799\0180.png,1
.\Deepfakes\faces\809_799\0190.png,1
.\Deepfakes\faces\809_799\0200.png,1
.\Deepfakes\faces\809_799\0210.png,1
.\Deepfakes\faces\809_799\0220.png,1
.\Deepfakes\faces\809_799\0230.png,1
.\Deepfakes\faces\809_799\0240.png,1
.\Deepfakes\faces\809_799\0250.png,1
.\Deepfakes\faces\809_799\0260.png,1
.\Deepfakes\faces\809_799\0270.png,1
.\Deepfakes\faces\809_799\0280.png,1
.\Deepfakes\faces\809_799\0290.png,1
.\Deepfakes\faces\809_799\0300.png,1
.\Deepfakes\faces\809_799\0310.png,1
.\Deepfakes\faces\809_799\0320.png,1
.\Deepfakes\faces\809_799\0330.png,1
.\Deepfakes\faces\809_799\0340.png,1
.\Deepfakes\faces\809_799\0350.png,1
.\Deepfakes\faces\809_799\0360.png,1
.\Deepfakes\faces\810_838\0000.png,1
.\Deepfakes\faces\810_838\0010.png,1
.\Deepfakes\faces\810_838\0020.png,1
.\Deepfakes\faces\810_838\0030.png,1
.\Deepfakes\faces\810_838\0040.png,1
.\Deepfakes\faces\810_838\0050.png,1
.\Deepfakes\faces\810_838\0060.png,1
.\Deepfakes\faces\810_838\0070.png,1
.\Deepfakes\faces\810_838\0080.png,1
.\Deepfakes\faces\810_838\0090.png,1
.\Deepfakes\faces\810_838\0100.png,1
.\Deepfakes\faces\810_838\0110.png,1
.\Deepfakes\faces\810_838\0120.png,1
.\Deepfakes\faces\810_838\0130.png,1
.\Deepfakes\faces\810_838\0140.png,1
.\Deepfakes\faces\810_838\0150.png,1
.\Deepfakes\faces\810_838\0160.png,1
.\Deepfakes\faces\810_838\0170.png,1
.\Deepfakes\faces\810_838\0180.png,1
.\Deepfakes\faces\810_838\0190.png,1
.\Deepfakes\faces\810_838\0200.png,1
.\Deepfakes\faces\810_838\0210.png,1
.\Deepfakes\faces\810_838\0220.png,1
.\Deepfakes\faces\810_838\0230.png,1
.\Deepfakes\faces\810_838\0240.png,1
.\Deepfakes\faces\810_838\0250.png,1
.\Deepfakes\faces\810_838\0260.png,1
.\Deepfakes\faces\810_838\0270.png,1
.\Deepfakes\faces\810_838\0280.png,1
.\Deepfakes\faces\810_838\0290.png,1
.\Deepfakes\faces\810_838\0300.png,1
.\Deepfakes\faces\810_838\0310.png,1
.\Deepfakes\faces\810_838\0320.png,1
.\Deepfakes\faces\810_838\0330.png,1
.\Deepfakes\faces\810_838\0340.png,1
.\Deepfakes\faces\810_838\0350.png,1
.\Deepfakes\faces\810_838\0360.png,1
.\Deepfakes\faces\810_838\0370.png,1
.\Deepfakes\faces\810_838\0380.png,1
.\Deepfakes\faces\810_838\0390.png,1
.\Deepfakes\faces\810_838\0400.png,1
.\Deepfakes\faces\810_838\0410.png,1
.\Deepfakes\faces\810_838\0420.png,1
.\Deepfakes\faces\810_838\0430.png,1
.\Deepfakes\faces\810_838\0440.png,1
.\Deepfakes\faces\810_838\0450.png,1
.\Deepfakes\faces\810_838\0460.png,1
.\Deepfakes\faces\810_838\0470.png,1
.\Deepfakes\faces\810_838\0480.png,1
.\Deepfakes\faces\810_838\0490.png,1
.\Deepfakes\faces\810_838\0500.png,1
.\Deepfakes\faces\810_838\0510.png,1
.\Deepfakes\faces\810_838\0520.png,1
.\Deepfakes\faces\810_838\0530.png,1
.\Deepfakes\faces\810_838\0540.png,1
.\Deepfakes\faces\810_838\0550.png,1
.\Deepfakes\faces\810_838\0560.png,1
.\Deepfakes\faces\810_838\0570.png,1
.\Deepfakes\faces\810_838\0580.png,1
.\Deepfakes\faces\810_838\0590.png,1
.\Deepfakes\faces\810_838\0600.png,1
.\Deepfakes\faces\810_838\0610.png,1
.\Deepfakes\faces\810_838\0620.png,1
.\Deepfakes\faces\810_838\0630.png,1
.\Deepfakes\faces\810_838\0640.png,1
.\Deepfakes\faces\810_838\0650.png,1
.\Deepfakes\faces\810_838\0660.png,1
.\Deepfakes\faces\810_838\0670.png,1
.\Deepfakes\faces\810_838\0680.png,1
.\Deepfakes\faces\810_838\0690.png,1
.\Deepfakes\faces\810_838\0700.png,1
.\Deepfakes\faces\810_838\0710.png,1
.\Deepfakes\faces\810_838\0720.png,1
.\Deepfakes\faces\810_838\0730.png,1
.\Deepfakes\faces\810_838\0740.png,1
.\Deepfakes\faces\810_838\0750.png,1
.\Deepfakes\faces\810_838\0760.png,1
.\Deepfakes\faces\810_838\0770.png,1
.\Deepfakes\faces\810_838\0780.png,1
.\Deepfakes\faces\810_838\0790.png,1
.\Deepfakes\faces\810_838\0800.png,1
.\Deepfakes\faces\810_838\0810.png,1
.\Deepfakes\faces\810_838\0820.png,1
.\Deepfakes\faces\810_838\0830.png,1
.\Deepfakes\faces\810_838\0840.png,1
.\Deepfakes\faces\810_838\0850.png,1
.\Deepfakes\faces\810_838\0860.png,1
.\Deepfakes\faces\810_838\0870.png,1
.\Deepfakes\faces\810_838\0880.png,1
.\Deepfakes\faces\810_838\0890.png,1
.\Deepfakes\faces\810_838\0900.png,1
.\Deepfakes\faces\810_838\0910.png,1
.\Deepfakes\faces\810_838\0920.png,1
.\Deepfakes\faces\810_838\0930.png,1
.\Deepfakes\faces\810_838\0940.png,1
.\Deepfakes\faces\810_838\0950.png,1
.\Deepfakes\faces\810_838\0960.png,1
.\Deepfakes\faces\810_838\0970.png,1
.\Deepfakes\faces\810_838\0980.png,1
.\Deepfakes\faces\810_838\0990.png,1
.\Deepfakes\faces\810_838\1000.png,1
.\Deepfakes\faces\810_838\1010.png,1
.\Deepfakes\faces\810_838\1020.png,1
.\Deepfakes\faces\810_838\1030.png,1
.\Deepfakes\faces\810_838\1040.png,1
.\Deepfakes\faces\810_838\1050.png,1
.\Deepfakes\faces\811_920\0000.png,1
.\Deepfakes\faces\811_920\0010.png,1
.\Deepfakes\faces\811_920\0020.png,1
.\Deepfakes\faces\811_920\0030.png,1
.\Deepfakes\faces\811_920\0040.png,1
.\Deepfakes\faces\811_920\0050.png,1
.\Deepfakes\faces\811_920\0060.png,1
.\Deepfakes\faces\811_920\0070.png,1
.\Deepfakes\faces\811_920\0080.png,1
.\Deepfakes\faces\811_920\0090.png,1
.\Deepfakes\faces\811_920\0100.png,1
.\Deepfakes\faces\811_920\0110.png,1
.\Deepfakes\faces\811_920\0120.png,1
.\Deepfakes\faces\811_920\0130.png,1
.\Deepfakes\faces\811_920\0140.png,1
.\Deepfakes\faces\811_920\0150.png,1
.\Deepfakes\faces\811_920\0160.png,1
.\Deepfakes\faces\811_920\0170.png,1
.\Deepfakes\faces\811_920\0180.png,1
.\Deepfakes\faces\811_920\0190.png,1
.\Deepfakes\faces\811_920\0200.png,1
.\Deepfakes\faces\811_920\0210.png,1
.\Deepfakes\faces\811_920\0220.png,1
.\Deepfakes\faces\811_920\0230.png,1
.\Deepfakes\faces\811_920\0240.png,1
.\Deepfakes\faces\811_920\0250.png,1
.\Deepfakes\faces\811_920\0260.png,1
.\Deepfakes\faces\811_920\0270.png,1
.\Deepfakes\faces\811_920\0280.png,1
.\Deepfakes\faces\811_920\0290.png,1
.\Deepfakes\faces\811_920\0300.png,1
.\Deepfakes\faces\811_920\0310.png,1
.\Deepfakes\faces\811_920\0320.png,1
.\Deepfakes\faces\811_920\0330.png,1
.\Deepfakes\faces\811_920\0340.png,1
.\Deepfakes\faces\811_920\0350.png,1
.\Deepfakes\faces\811_920\0360.png,1
.\Deepfakes\faces\811_920\0370.png,1
.\Deepfakes\faces\811_920\0380.png,1
.\Deepfakes\faces\811_920\0390.png,1
.\Deepfakes\faces\811_920\0400.png,1
.\Deepfakes\faces\811_920\0410.png,1
.\Deepfakes\faces\811_920\0420.png,1
.\Deepfakes\faces\811_920\0430.png,1
.\Deepfakes\faces\811_920\0440.png,1
.\Deepfakes\faces\811_920\0450.png,1
.\Deepfakes\faces\811_920\0460.png,1
.\Deepfakes\faces\811_920\0470.png,1
.\Deepfakes\faces\811_920\0480.png,1
.\Deepfakes\faces\811_920\0490.png,1
.\Deepfakes\faces\811_920\0500.png,1
.\Deepfakes\faces\811_920\0510.png,1
.\Deepfakes\faces\811_920\0520.png,1
.\Deepfakes\faces\811_920\0530.png,1
.\Deepfakes\faces\811_920\0540.png,1
.\Deepfakes\faces\812_821\0000.png,1
.\Deepfakes\faces\812_821\0010.png,1
.\Deepfakes\faces\812_821\0020.png,1
.\Deepfakes\faces\812_821\0030.png,1
.\Deepfakes\faces\812_821\0040.png,1
.\Deepfakes\faces\812_821\0050.png,1
.\Deepfakes\faces\812_821\0060.png,1
.\Deepfakes\faces\812_821\0070.png,1
.\Deepfakes\faces\812_821\0080.png,1
.\Deepfakes\faces\812_821\0090.png,1
.\Deepfakes\faces\812_821\0100.png,1
.\Deepfakes\faces\812_821\0110.png,1
.\Deepfakes\faces\812_821\0120.png,1
.\Deepfakes\faces\812_821\0130.png,1
.\Deepfakes\faces\812_821\0140.png,1
.\Deepfakes\faces\812_821\0150.png,1
.\Deepfakes\faces\812_821\0160.png,1
.\Deepfakes\faces\812_821\0170.png,1
.\Deepfakes\faces\812_821\0180.png,1
.\Deepfakes\faces\812_821\0190.png,1
.\Deepfakes\faces\812_821\0200.png,1
.\Deepfakes\faces\812_821\0210.png,1
.\Deepfakes\faces\812_821\0220.png,1
.\Deepfakes\faces\812_821\0230.png,1
.\Deepfakes\faces\812_821\0240.png,1
.\Deepfakes\faces\812_821\0250.png,1
.\Deepfakes\faces\812_821\0260.png,1
.\Deepfakes\faces\812_821\0270.png,1
.\Deepfakes\faces\812_821\0280.png,1
.\Deepfakes\faces\812_821\0290.png,1
.\Deepfakes\faces\812_821\0300.png,1
.\Deepfakes\faces\812_821\0310.png,1
.\Deepfakes\faces\812_821\0320.png,1
.\Deepfakes\faces\812_821\0330.png,1
.\Deepfakes\faces\812_821\0340.png,1
.\Deepfakes\faces\812_821\0350.png,1
.\Deepfakes\faces\812_821\0360.png,1
.\Deepfakes\faces\812_821\0370.png,1
.\Deepfakes\faces\812_821\0380.png,1
.\Deepfakes\faces\812_821\0390.png,1
.\Deepfakes\faces\812_821\0400.png,1
.\Deepfakes\faces\812_821\0410.png,1
.\Deepfakes\faces\812_821\0420.png,1
.\Deepfakes\faces\812_821\0430.png,1
.\Deepfakes\faces\813_700\0000.png,1
.\Deepfakes\faces\813_700\0010.png,1
.\Deepfakes\faces\813_700\0020.png,1
.\Deepfakes\faces\813_700\0030.png,1
.\Deepfakes\faces\813_700\0040.png,1
.\Deepfakes\faces\813_700\0050.png,1
.\Deepfakes\faces\813_700\0060.png,1
.\Deepfakes\faces\813_700\0070.png,1
.\Deepfakes\faces\813_700\0080.png,1
.\Deepfakes\faces\813_700\0090.png,1
.\Deepfakes\faces\813_700\0100.png,1
.\Deepfakes\faces\813_700\0110.png,1
.\Deepfakes\faces\813_700\0120.png,1
.\Deepfakes\faces\813_700\0130.png,1
.\Deepfakes\faces\813_700\0140.png,1
.\Deepfakes\faces\813_700\0150.png,1
.\Deepfakes\faces\813_700\0160.png,1
.\Deepfakes\faces\813_700\0170.png,1
.\Deepfakes\faces\813_700\0180.png,1
.\Deepfakes\faces\813_700\0190.png,1
.\Deepfakes\faces\813_700\0200.png,1
.\Deepfakes\faces\813_700\0210.png,1
.\Deepfakes\faces\813_700\0220.png,1
.\Deepfakes\faces\813_700\0230.png,1
.\Deepfakes\faces\813_700\0240.png,1
.\Deepfakes\faces\813_700\0250.png,1
.\Deepfakes\faces\813_700\0260.png,1
.\Deepfakes\faces\813_700\0270.png,1
.\Deepfakes\faces\813_700\0280.png,1
.\Deepfakes\faces\813_700\0290.png,1
.\Deepfakes\faces\813_700\0300.png,1
.\Deepfakes\faces\813_700\0310.png,1
.\Deepfakes\faces\813_700\0320.png,1
.\Deepfakes\faces\813_700\0330.png,1
.\Deepfakes\faces\813_700\0340.png,1
.\Deepfakes\faces\813_700\0350.png,1
.\Deepfakes\faces\814_871\0000.png,1
.\Deepfakes\faces\814_871\0010.png,1
.\Deepfakes\faces\814_871\0020.png,1
.\Deepfakes\faces\814_871\0030.png,1
.\Deepfakes\faces\814_871\0040.png,1
.\Deepfakes\faces\814_871\0050.png,1
.\Deepfakes\faces\814_871\0060.png,1
.\Deepfakes\faces\814_871\0070.png,1
.\Deepfakes\faces\814_871\0080.png,1
.\Deepfakes\faces\814_871\0090.png,1
.\Deepfakes\faces\814_871\0100.png,1
.\Deepfakes\faces\814_871\0110.png,1
.\Deepfakes\faces\814_871\0120.png,1
.\Deepfakes\faces\814_871\0130.png,1
.\Deepfakes\faces\814_871\0140.png,1
.\Deepfakes\faces\814_871\0150.png,1
.\Deepfakes\faces\814_871\0160.png,1
.\Deepfakes\faces\814_871\0170.png,1
.\Deepfakes\faces\814_871\0180.png,1
.\Deepfakes\faces\814_871\0190.png,1
.\Deepfakes\faces\814_871\0200.png,1
.\Deepfakes\faces\814_871\0210.png,1
.\Deepfakes\faces\814_871\0220.png,1
.\Deepfakes\faces\814_871\0230.png,1
.\Deepfakes\faces\814_871\0240.png,1
.\Deepfakes\faces\814_871\0250.png,1
.\Deepfakes\faces\814_871\0260.png,1
.\Deepfakes\faces\814_871\0270.png,1
